,Model,Structure,Learning_rate,Batch_size,Epochs,Optimizer,Activation,Cost,Accuracy
387,4,"[120, 96, 74, 52, 30, 8]",0.1,64,100,Adamax,softsign,2.445970058441162,0.375
388,4,"[120, 96, 74, 52, 30, 8]",0.01,32,100,Adam,tanh,1.7336784601211548,0.375
389,4,"[120, 96, 74, 52, 30, 8]",0.01,32,50,Nadam,elu,3.1155614852905273,0.375
390,6,"[120, 150, 100, 50, 20, 8]",0.01,64,100,RMSprop,softsign,3.2396163940429688,0.375
391,1,"[120, 90, 60, 20, 8]",0.01,12,100,Adamax,elu,6.449679374694824,0.375
392,0,"[120, 92, 64, 36, 8]",0.01,64,50,Adam,softsign,2.3920350074768066,0.375
393,5,"[120, 100, 80, 40, 20, 8]",0.01,64,50,RMSprop,elu,3.298447608947754,0.375
394,1,"[120, 90, 60, 20, 8]",0.1,64,50,Adamax,relu,3.2948596477508545,0.375
395,5,"[120, 100, 80, 40, 20, 8]",0.01,32,50,RMSprop,tanh,1.6678085327148438,0.3737500011920929
396,1,"[120, 90, 60, 20, 8]",0.01,32,50,Adam,elu,3.150822639465332,0.3737500011920929
397,3,"[120, 140, 70, 30, 8]",0.01,32,100,Adamax,softsign,3.868727684020996,0.3737500011920929
398,4,"[120, 96, 74, 52, 30, 8]",0.01,32,100,RMSprop,tanh,1.998915433883667,0.3737500011920929
399,4,"[120, 96, 74, 52, 30, 8]",0.01,32,50,Nadam,selu,2.3837060928344727,0.3737500011920929
400,5,"[120, 100, 80, 40, 20, 8]",0.01,32,100,Adam,elu,4.464156627655029,0.3737500011920929
401,0,"[120, 92, 64, 36, 8]",0.01,12,100,Adam,softsign,2.963817834854126,0.3737500011920929
402,1,"[120, 90, 60, 20, 8]",0.01,12,50,RMSprop,softsign,2.2949862480163574,0.3737500011920929
403,0,"[120, 92, 64, 36, 8]",0.01,32,100,Nadam,tanh,3.2141921520233154,0.3737500011920929
404,6,"[120, 150, 100, 50, 20, 8]",0.01,64,50,Adam,tanh,1.7422353029251099,0.3737500011920929
405,7,"[120, 140, 100, 75, 30, 8]",0.01,12,100,RMSprop,softsign,2.3453681468963623,0.3737500011920929
406,7,"[120, 140, 100, 75, 30, 8]",0.01,32,100,Adamax,relu,8.430464744567871,0.3737500011920929
407,4,"[120, 96, 74, 52, 30, 8]",0.01,64,100,Adam,tanh,2.2469325065612793,0.3737500011920929
408,6,"[120, 150, 100, 50, 20, 8]",0.01,32,100,Nadam,softsign,2.159451961517334,0.3737500011920929
409,0,"[120, 92, 64, 36, 8]",0.01,64,100,Nadam,elu,7.030638217926025,0.3737500011920929
410,4,"[120, 96, 74, 52, 30, 8]",0.01,64,100,Nadam,tanh,2.180319309234619,0.3725000023841858
411,2,"[120, 150, 100, 50, 8]",0.01,32,50,Nadam,elu,4.17648458480835,0.3725000023841858
412,4,"[120, 96, 74, 52, 30, 8]",0.01,64,100,Adam,selu,3.493565082550049,0.3725000023841858
413,1,"[120, 90, 60, 20, 8]",0.01,64,100,Adam,elu,7.060879707336426,0.3725000023841858
414,1,"[120, 90, 60, 20, 8]",0.01,64,50,Adam,selu,2.778043746948242,0.3725000023841858
415,3,"[120, 140, 70, 30, 8]",0.01,12,100,Adam,softsign,2.332207441329956,0.3725000023841858
416,1,"[120, 90, 60, 20, 8]",0.01,32,100,Nadam,elu,7.860018253326416,0.3725000023841858
417,6,"[120, 150, 100, 50, 20, 8]",0.01,32,50,Nadam,tanh,1.657060146331787,0.3725000023841858
418,1,"[120, 90, 60, 20, 8]",0.01,12,100,Adam,softsign,2.5336520671844482,0.3725000023841858
419,2,"[120, 150, 100, 50, 8]",0.1,32,50,Adamax,elu,2.29058837890625,0.3725000023841858
420,1,"[120, 90, 60, 20, 8]",0.01,12,100,Adam,tanh,1.7129215002059937,0.3725000023841858
421,1,"[120, 90, 60, 20, 8]",0.01,12,100,Nadam,selu,3.414083957672119,0.3725000023841858
422,3,"[120, 140, 70, 30, 8]",0.01,32,50,Nadam,tanh,1.7594293355941772,0.3725000023841858
423,3,"[120, 140, 70, 30, 8]",0.01,32,50,RMSprop,softsign,2.5073423385620117,0.3725000023841858
424,4,"[120, 96, 74, 52, 30, 8]",0.01,32,50,Adam,softsign,1.9522454738616943,0.3712500035762787
425,1,"[120, 90, 60, 20, 8]",0.01,12,100,Nadam,softsign,2.4988508224487305,0.3712500035762787
426,3,"[120, 140, 70, 30, 8]",0.01,12,50,RMSprop,tanh,1.7768964767456055,0.3712500035762787
427,0,"[120, 92, 64, 36, 8]",0.01,64,50,Nadam,relu,4.729757308959961,0.3712500035762787
428,4,"[120, 96, 74, 52, 30, 8]",0.01,12,50,Adamax,tanh,2.1119625568389893,0.3712500035762787
429,6,"[120, 150, 100, 50, 20, 8]",0.01,12,100,Adamax,tanh,5.156002998352051,0.3712500035762787
430,0,"[120, 92, 64, 36, 8]",0.01,64,100,RMSprop,elu,9.4197416305542,0.3712500035762787
431,5,"[120, 100, 80, 40, 20, 8]",0.01,64,50,Adam,softsign,1.8810791969299316,0.3712500035762787
432,2,"[120, 150, 100, 50, 8]",0.01,12,100,RMSprop,softsign,4.126882076263428,0.3712500035762787
433,5,"[120, 100, 80, 40, 20, 8]",0.01,12,100,Nadam,softsign,1.8643635511398315,0.3712500035762787
434,6,"[120, 150, 100, 50, 20, 8]",0.01,12,100,RMSprop,softsign,2.4125213623046875,0.3712500035762787
435,0,"[120, 92, 64, 36, 8]",0.01,64,50,Adam,relu,4.231201171875,0.3712500035762787
436,3,"[120, 140, 70, 30, 8]",0.01,12,50,Adamax,relu,4.832937240600586,0.3712500035762787
437,1,"[120, 90, 60, 20, 8]",0.01,12,50,Adam,softsign,1.886911153793335,0.3712500035762787
438,1,"[120, 90, 60, 20, 8]",0.01,32,100,Adam,elu,6.1517863273620605,0.3712500035762787
439,4,"[120, 96, 74, 52, 30, 8]",0.01,32,50,Nadam,softsign,2.101511240005493,0.3712500035762787
440,3,"[120, 140, 70, 30, 8]",0.01,64,50,Nadam,tanh,2.1558074951171875,0.3712500035762787
441,0,"[120, 92, 64, 36, 8]",0.01,64,100,Nadam,softsign,4.697122097015381,0.3712500035762787
442,2,"[120, 150, 100, 50, 8]",0.01,32,50,RMSprop,softsign,3.05918025970459,0.3700000047683716
443,5,"[120, 100, 80, 40, 20, 8]",0.1,12,100,Adamax,softsign,1.8154881000518799,0.3700000047683716
444,4,"[120, 96, 74, 52, 30, 8]",0.01,64,100,RMSprop,softsign,3.815622568130493,0.3700000047683716
445,2,"[120, 150, 100, 50, 8]",0.01,12,50,RMSprop,softsign,2.503772497177124,0.3700000047683716
446,5,"[120, 100, 80, 40, 20, 8]",0.1,64,100,Adamax,selu,3.056074619293213,0.3700000047683716
447,4,"[120, 96, 74, 52, 30, 8]",0.1,64,50,Adamax,softsign,1.9296059608459473,0.3700000047683716
448,3,"[120, 140, 70, 30, 8]",0.01,12,100,Nadam,tanh,1.6699806451797485,0.3700000047683716
449,3,"[120, 140, 70, 30, 8]",0.01,12,100,Adamax,tanh,5.274169921875,0.3700000047683716
450,5,"[120, 100, 80, 40, 20, 8]",0.01,12,100,Nadam,elu,14.070389747619629,0.3700000047683716
451,5,"[120, 100, 80, 40, 20, 8]",0.01,32,50,Adam,selu,2.32427978515625,0.3700000047683716
452,1,"[120, 90, 60, 20, 8]",0.1,64,50,Adamax,softsign,2.1927733421325684,0.3700000047683716
453,5,"[120, 100, 80, 40, 20, 8]",0.01,32,100,Adamax,relu,9.274703025817871,0.3700000047683716
454,2,"[120, 150, 100, 50, 8]",0.01,32,100,Adam,selu,5.525490760803223,0.3700000047683716
455,5,"[120, 100, 80, 40, 20, 8]",0.1,32,100,Adamax,softsign,1.8957314491271973,0.3700000047683716
456,6,"[120, 150, 100, 50, 20, 8]",0.1,32,50,Adamax,softsign,1.7351443767547607,0.3700000047683716
457,7,"[120, 140, 100, 75, 30, 8]",0.01,64,100,Nadam,tanh,1.7648286819458008,0.3700000047683716
458,0,"[120, 92, 64, 36, 8]",0.01,32,50,RMSprop,elu,4.571695327758789,0.3700000047683716
459,0,"[120, 92, 64, 36, 8]",0.01,32,100,Adam,softsign,4.088651657104492,0.3687500059604645
460,1,"[120, 90, 60, 20, 8]",0.01,64,50,RMSprop,tanh,2.186711311340332,0.3687500059604645
461,0,"[120, 92, 64, 36, 8]",0.1,32,50,Adamax,softsign,2.152146100997925,0.3687500059604645
462,0,"[120, 92, 64, 36, 8]",0.01,12,100,Nadam,softsign,3.302555799484253,0.3687500059604645
463,4,"[120, 96, 74, 52, 30, 8]",0.01,64,50,Adam,relu,2.9157118797302246,0.3687500059604645
464,6,"[120, 150, 100, 50, 20, 8]",0.01,64,50,Adam,elu,2.8193488121032715,0.3687500059604645
465,6,"[120, 150, 100, 50, 20, 8]",0.01,32,100,RMSprop,selu,9.091064453125,0.3687500059604645
466,3,"[120, 140, 70, 30, 8]",0.01,64,50,Adam,selu,2.7662110328674316,0.3687500059604645
467,0,"[120, 92, 64, 36, 8]",0.01,12,50,Adam,softsign,2.082446575164795,0.3687500059604645
468,0,"[120, 92, 64, 36, 8]",0.01,64,100,Nadam,selu,6.998630523681641,0.3687500059604645
469,3,"[120, 140, 70, 30, 8]",0.01,32,100,Adam,elu,6.082944869995117,0.3687500059604645
470,2,"[120, 150, 100, 50, 8]",0.01,32,50,Adam,elu,3.7169644832611084,0.3687500059604645
471,1,"[120, 90, 60, 20, 8]",0.01,64,50,Nadam,softsign,2.118900775909424,0.3687500059604645
472,5,"[120, 100, 80, 40, 20, 8]",0.1,64,100,Adamax,elu,3.7027814388275146,0.3687500059604645
473,2,"[120, 150, 100, 50, 8]",0.01,64,100,Nadam,selu,5.606175422668457,0.3687500059604645
474,3,"[120, 140, 70, 30, 8]",0.01,64,50,Adam,elu,3.2849831581115723,0.3675000071525574
475,1,"[120, 90, 60, 20, 8]",0.01,32,100,RMSprop,softsign,4.024953842163086,0.3675000071525574
476,5,"[120, 100, 80, 40, 20, 8]",0.01,64,100,Nadam,softsign,2.771602153778076,0.3675000071525574
477,4,"[120, 96, 74, 52, 30, 8]",0.01,32,100,RMSprop,elu,5.82485294342041,0.3675000071525574
478,3,"[120, 140, 70, 30, 8]",0.1,32,50,Adamax,softsign,1.8785498142242432,0.3675000071525574
